graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
28graph_6955_25_1000.dimacs;matching;fat;6955000;555.777904000;6955;8536563.039412318;0.000814731;187785;13912;0;0;0.000000213;0.000005744;0.000000598;0.000006102;0.016325747;0.053008252;0.034266300;0.532373088;0.016325747;0;0
28graph_6955_25_1000.dimacs;matching;scaling;6955000;603.587318400;6955;8536563.039412318;0.000814731;187785;13912;0;0;0.000000231;0.000006238;0.000000649;0.000004624;0.548878046;0.056161497;0.029643326;-1;-1;-1;-1
29graph_7120_25_1000.dimacs;matching;bfs;7120000;1785.834453800;7120;2.73788208e+09;0.000002601;192240;14242;0.056130358;0.000141855;0.000000652;0.000017611;0.000001512;0.000002248;0.271311195;0.509802801;0.280173764;-1;-1;-1;-1
29graph_7120_25_1000.dimacs;matching;dfs;7120000;380.538410200;7120;7120000;0.001000000;192240;14242;0;0;0.000000139;0.000003753;0.000000322;0.000007119;0.260812496;0.019648757;0.009865728;-1;-1;-1;-1
29graph_7120_25_1000.dimacs;matching;fat;7120000;592.300464200;7120;8752089.645227132;0.000813520;192240;14242;0;0;0.000000216;0.000005841;0.000000502;0.000006185;0.016538400;0.053212595;0.034368592;0.534276290;0.016538400;0;0
29graph_7120_25_1000.dimacs;matching;scaling;7120000;615.305405400;7120;8752089.645227132;0.000813520;192240;14242;0;0;0.000000225;0.000006068;0.000000521;0.000004520;0.546858191;0.055847711;0.029473495;-1;-1;-1;-1
30graph_7285_25_1000.dimacs;matching;bfs;7285000;1831.092279600;7285;2.86623954e+09;0.000002542;196695;14572;0.056056331;0.000138463;0.000000639;0.000017249;0.000001274;0.000002240;0.266331374;0.507677101;0.275377087;-1;-1;-1;-1
30graph_7285_25_1000.dimacs;matching;dfs;7285000;382.862918200;7285;7285000;0.001000000;196695;14572;0;0;0.000000134;0.000003607;0.000000266;0.000006862;0.260510327;0.019560862;0.009818248;-1;-1;-1;-1
30graph_7285_25_1000.dimacs;matching;fat;7285000;608.282891000;7285;8967914.167895516;0.000812341;196695;14572;0;0;0.000000212;0.000005730;0.000000423;0.000006134;0.016026354;0.052711885;0.034006599;0.531252921;0.016026354;0;0
30graph_7285_25_1000.dimacs;matching;scaling;7285000;684.772108800;7285;8967914.167895516;0.000812341;196695;14572;0;0;0.000000239;0.000006451;0.000000476;0.000004813;0.547323663;0.055649950;0.029366504;-1;-1;-1;-1
